order_id,order_date,region,category,product,quantity,sales_inr,profit_inr
PE00064,2026-04-28,Vijayawada,Lab Tests,Full Body Checkup,5,6534.5,1381.98
PE01556,2026-06-20,Guntur,OTC Medicines,ORS Sachet,3,227.16,26.34
PE00863,2026-05-12,Tirupati,OTC Medicines,Cetirizine 10mg,1,55.62,8.28
PE01851,2026-06-17,Bengaluru,OTC Medicines,Cetirizine 10mg,5,898.25,183.52
PE00081,2026-04-22,Hyderabad,Personal Care,Sunscreen SPF50,3,700.53,132.52
PE01523,2026-06-12,Vijayawada,Personal Care,Hand Sanitizer 500ml,5,1408.15,112.94
PE01278,2026-05-05,Hyderabad,Prescription Medicines,Atorvastatin 10mg,2,1120.0,245.44
PE00781,2026-05-29,Nellore,OTC Medicines,Antacid Tablets,5,413.5,60.76
PE01606,2026-06-17,Guntur,OTC Medicines,Paracetamol 500mg,4,368.88,31.48
PE01756,2026-06-19,Vijayawada,OTC Medicines,Cough Syrup 100ml,1,185.91,26.43
PE00753,2026-05-28,Tirupati,OTC Medicines,Cetirizine 10mg,5,391.05,46.58
PE01466,2026-06-01,Hyderabad,OTC Medicines,Antacid Tablets,2,348.28,28.18
PE00939,2026-05-26,Nellore,OTC Medicines,Cough Syrup 100ml,1,82.1,17.06
PE01784,2026-06-09,Hyderabad,OTC Medicines,Paracetamol 500mg,4,463.28,91.89
PE01991,2026-06-29,Visakhapatnam,Prescription Medicines,Metformin 500mg,5,1012.45,195.24
PE00263,2026-04-10,Warangal,Prescription Medicines,Atorvastatin 10mg,2,466.68,86.75
PE00766,2026-05-21,Karimnagar,Medical Devices,Thermometer,4,2957.96,294.97
PE00665,2026-04-19,Hyderabad,Prescription Medicines,Metformin 500mg,2,332.68,46.42
PE01514,2026-06-06,Visakhapatnam,OTC Medicines,Antacid Tablets,2,83.84,10.75
PE01095,2026-05-29,Vijayawada,Wellness & Nutrition,Multivitamin Tablets,4,5145.16,531.08
PE00066,2026-04-17,Hyderabad,OTC Medicines,Paracetamol 500mg,1,191.54,17.03
PE00028,2026-04-21,Hyderabad,Prescription Medicines,Amlodipine 5mg,2,230.66,36.04
PE00436,2026-04-29,Hyderabad,Personal Care,Sunscreen SPF50,4,1354.76,162.2
PE00986,2026-05-04,Tirupati,Medical Devices,Pulse Oximeter,4,5971.04,723.68
PE00137,2026-04-22,Bengaluru,Prescription Medicines,Azithromycin 500mg,5,1398.1,296.35
PE02050,2026-06-13,Visakhapatnam,Medical Devices,Thermometer,4,2781.12,528.41
PE01933,2026-06-29,Tirupati,OTC Medicines,Cough Syrup 100ml,1,125.94,21.02
PE02087,2026-06-06,Hyderabad,Prescription Medicines,Atorvastatin 10mg,3,1557.45,186.22
PE01233,2026-05-23,Hyderabad,OTC Medicines,Paracetamol 500mg,5,945.5,177.0
PE00082,2026-04-21,Tirupati,Prescription Medicines,Insulin Pen,3,402.69,71.25
PE00245,2026-04-29,Bengaluru,Prescription Medicines,Atorvastatin 10mg,4,1993.88,302.36
PE01747,2026-06-18,Hyderabad,Prescription Medicines,Insulin Pen,5,2707.95,465.9
PE01768,2026-06-23,Tirupati,Wellness & Nutrition,Multivitamin Tablets,2,2540.98,412.76
PE00086,2026-04-22,Visakhapatnam,OTC Medicines,Cough Syrup 100ml,3,305.52,38.04
PE01820,2026-06-27,Nellore,OTC Medicines,Cough Syrup 100ml,5,681.0,103.92
PE00791,2026-05-14,Hyderabad,OTC Medicines,Antacid Tablets,2,387.52,33.59
PE00929,2026-05-24,Nellore,Medical Devices,Glucometer Kit,3,2077.98,207.58
PE01076,2026-05-01,Hyderabad,Prescription Medicines,Metformin 500mg,1,432.26,51.86
PE00473,2026-04-10,Karimnagar,Personal Care,Hand Sanitizer 500ml,2,929.48,118.13
PE00914,2026-05-09,Hyderabad,OTC Medicines,Cough Syrup 100ml,2,431.54,64.32
PE00134,2026-04-12,Nellore,Prescription Medicines,Metformin 500mg,1,508.78,49.98
PE01958,2026-06-11,Tirupati,Prescription Medicines,Atorvastatin 10mg,1,168.64,30.92
PE00944,2026-05-04,Hyderabad,Medical Devices,Pulse Oximeter,3,7602.66,1645.73
PE00796,2026-05-01,Bengaluru,OTC Medicines,Antacid Tablets,5,1079.55,120.96
PE01727,2026-06-02,Warangal,Prescription Medicines,Azithromycin 500mg,3,1830.75,205.76
PE00874,2026-05-27,Nellore,Wellness & Nutrition,Fish Oil Capsules,4,1909.32,409.28
PE01645,2026-06-11,Visakhapatnam,,Fish Oil Capsules,4,1935.36,270.93
PE01255,2026-05-12,Hyderabad,Wellness & Nutrition,Whey Protein 1kg,1,295.1,24.06
PE00516,2026-04-25,Tirupati,Personal Care,Face Wash,4,828.48,160.2
PE00167,2026-04-12,Karimnagar,Personal Care,Hand Sanitizer 500ml,1,272.93,46.05
PE00800,2026-05-15,Vijayawada,Lab Tests,HbA1c Test,2,1484.52,307.04
PE01724,2026-06-03,Bengaluru,OTC Medicines,Antacid Tablets,3,125.55,24.39
PE00555,2026-04-01,Vijayawada,Wellness & Nutrition,Immunity Booster Syrup,2,697.28,77.18
PE01408,2026-06-27,Visakhapatnam,Lab Tests,Vitamin D Test,4,5819.4,1272.59
PE00954,2026-05-24,Tirupati,Prescription Medicines,Atorvastatin 10mg,1,645.66,92.36
PE01642,2026-06-12,Hyderabad,Medical Devices,Glucometer Kit,2,4466.98,834.04
PE01079,2026-05-17,Karimnagar,Lab Tests,Lipid Profile,4,2246.92,441.13
PE01849,2026-06-20,Hyderabad,Prescription Medicines,Insulin Pen,3,1524.6,155.14
PE01279,2026-05-06,Bengaluru,OTC Medicines,Paracetamol 500mg,1,136.35,23.19
PE00173,2026-04-22,Vijayawada,Medical Devices,Digital BP Monitor,3,4521.33,692.03
PE01780,2026-06-10,Hyderabad,OTC Medicines,Cough Syrup 100ml,2,289.9,43.21
PE02031,2026-06-07,Tirupati,Prescription Medicines,Insulin Pen,1,450.2,69.13
PE01390,2026-05-13,Visakhapatnam,Prescription Medicines,Atorvastatin 10mg,2,490.78,58.12
PE01403,2026-06-26,Visakhapatnam,Medical Devices,Nebulizer,5,4619.35,498.04
PE01468,2026-06-19,Vijayawada,Medical Devices,Nebulizer,4,10484.12,1585.7
PE00058,2026-04-27,Visakhapatnam,OTC Medicines,ORS Sachet,5,832.1,159.22
PE00773,2026-05-24,Vijayawada,Medical Devices,Glucometer Kit,5,15552.65,1360.75
PE01965,2026-06-08,Hyderabad,Personal Care,Sunscreen SPF50,4,1764.68,163.53
PE00037,2026-04-22,Hyderabad,OTC Medicines,ORS Sachet,5,319.35,60.49
PE00858,2026-05-20,Guntur,Prescription Medicines,Azithromycin 500mg,3,479.34,88.9
PE01864,2026-06-28,Guntur,Personal Care,Face Wash,1,347.54,60.96
PE01610,2026-06-12,Vijayawada,OTC Medicines,Cough Syrup 100ml,3,326.22,36.59
PE00612,2026-04-07,Karimnagar,Prescription Medicines,Amlodipine 5mg,4,1183.04,154.22
PE02027,2026-06-19,Warangal,OTC Medicines,Cetirizine 10mg,2,337.82,42.48
PE00527,2026-04-12,Hyderabad,Wellness & Nutrition,Calcium + D3 Tablets,1,952.36,188.59
PE01416,2026-06-08,Hyderabad,OTC Medicines,Cough Syrup 100ml,1,93.44,12.57
PE00383,2026-04-18,Karimnagar,OTC Medicines,Cough Syrup 100ml,2,405.2,50.51
PE00804,2026-05-12,Warangal,Lab Tests,HbA1c Test,1,1760.62,353.65
PE00387,2026-04-22,Hyderabad,OTC Medicines,Cough Syrup 100ml,2,214.62,36.07
PE01276,2026-05-03,Nellore,Medical Devices,Thermometer,2,2853.1,244.97
PE00270,2026-04-13,Hyderabad,Wellness & Nutrition,Calcium + D3 Tablets,3,1628.43,221.36
PE01803,2026-06-25,Guntur,Lab Tests,HbA1c Test,1,558.48,48.19
PE01954,2026-06-23,Warangal,Lab Tests,Thyroid Profile,2,2289.96,386.49
PE01020,2026-05-03,Warangal,Wellness & Nutrition,Calcium + D3 Tablets,1,753.08,130.05
PE02095,2026-06-24,Tirupati,Personal Care,Antiseptic Liquid,1,422.12,81.08
PE00779,2026-05-31,Tirupati,Personal Care,Sunscreen SPF50,3,1042.44,153.86
PE00826,2026-05-26,Bengaluru,Medical Devices,Thermometer,1,2839.47,463.29
PE00334,2026-04-30,Vijayawada,Medical Devices,Pulse Oximeter,5,4797.0,877.66
PE00408,2026-04-07,Vijayawada,Personal Care,Face Wash,3,532.83,49.26
PE00763,2026-05-14,Karimnagar,Prescription Medicines,Insulin Pen,1,524.75,93.77
PE01071,2026-05-12,Hyderabad,Wellness & Nutrition,Multivitamin Tablets,1,693.71,110.5
PE00520,2026-04-30,Warangal,OTC Medicines,Cetirizine 10mg,5,944.65,166.63
PE01181,2026-05-02,Hyderabad,Prescription Medicines,Metformin 500mg,3,681.99,98.77
PE01431,2026-06-28,Guntur,Personal Care,Face Wash,4,1337.8,226.58
PE00770,2026-05-31,Warangal,Lab Tests,Thyroid Profile,1,1245.56,247.82
PE01147,2026-05-10,Hyderabad,Prescription Medicines,Insulin Pen,5,1438.15,156.89
PE01230,2026-05-25,Nellore,Wellness & Nutrition,Immunity Booster Syrup,5,2795.45,612.73
PE01037,2026-05-06,Warangal,Prescription Medicines,Metformin 500mg,3,574.59,117.18
PE00374,2026-04-29,Hyderabad,Prescription Medicines,Metformin 500mg,4,465.44,62.96
PE00966,2026-05-21,Warangal,Prescription Medicines,Metformin 500mg,3,919.59,201.19
PE00329,2026-04-09,Visakhapatnam,OTC Medicines,Cough Syrup 100ml,5,1008.2,108.78
PE01292,2026-05-10,Nellore,OTC Medicines,ORS Sachet,1,62.96,8.39
PE00529,2026-04-12,Hyderabad,Prescription Medicines,Amlodipine 5mg,5,922.85,197.44
PE01323,2026-05-21,Karimnagar,OTC Medicines,ORS Sachet,2,429.72,54.43
PE00932,2026-05-29,Guntur,OTC Medicines,Antacid Tablets,3,572.79,124.37
PE00921,2026-05-10,Hyderabad,OTC Medicines,Paracetamol 500mg,2,137.12,24.36
PE01877,2026-06-14,Guntur,Wellness & Nutrition,Fish Oil Capsules,2,2696.3,564.34
PE01025,2026-05-10,Hyderabad,Wellness & Nutrition,Multivitamin Tablets,1,470.0,79.81
PE01511,2026-06-02,Karimnagar,Medical Devices,Nebulizer,1,2426.96,344.6
PE01241,2026-05-27,Vijayawada,Lab Tests,Full Body Checkup,1,1514.56,163.12
PE00557,2026-04-22,Vijayawada,Wellness & Nutrition,Calcium + D3 Tablets,4,1456.84,130.56
PE01259,2026-05-30,Hyderabad,Personal Care,Antiseptic Liquid,3,347.55,49.81
PE01524,2026-06-29,Guntur,Prescription Medicines,Atorvastatin 10mg,1,331.61,32.42
PE01197,2026-05-21,Karimnagar,Medical Devices,Pulse Oximeter,5,5428.15,1077.66
PE01270,2026-05-29,Guntur,Lab Tests,Lipid Profile,5,8743.5,1573.84
PE01705,2026-06-14,Warangal,Medical Devices,Thermometer,1,2029.95,329.5
PE00907,2026-05-03,Karimnagar,Prescription Medicines,Azithromycin 500mg,3,540.21,44.7
PE01380,2026-05-17,Karimnagar,Wellness & Nutrition,Fish Oil Capsules,1,1027.27,219.11
PE01350,2026-05-19,Bengaluru,OTC Medicines,Paracetamol 500mg,5,964.5,81.0
PE00215,2026-04-08,Nellore,Wellness & Nutrition,Whey Protein 1kg,3,3544.17,737.04
PE00129,2026-04-10,Nellore,OTC Medicines,Paracetamol 500mg,5,781.7,114.12
PE00591,2026-04-13,Nellore,Prescription Medicines,Atorvastatin 10mg,3,1803.24,201.05
PE00595,2026-04-04,Visakhapatnam,Wellness & Nutrition,Fish Oil Capsules,3,1494.93,305.09
PE01839,2026-06-30,Vijayawada,Personal Care,Antiseptic Liquid,1,383.77,58.35
PE00777,2026-05-03,Nellore,OTC Medicines,Cough Syrup 100ml,1,141.65,18.34
PE00769,2026-05-20,Bengaluru,Prescription Medicines,Insulin Pen,5,2542.3,295.41
PE01744,2026-06-05,Hyderabad,Prescription Medicines,Atorvastatin 10mg,5,2135.4,378.73
PE00247,2026-04-13,Visakhapatnam,OTC Medicines,Antacid Tablets,1,71.47,7.62
PE00880,2026-05-28,Vijayawada,OTC Medicines,Paracetamol 500mg,4,791.24,71.87
PE00384,2026-04-19,Hyderabad,Personal Care,Face Wash,1,255.07,26.85
PE00488,2026-04-13,Karimnagar,Prescription Medicines,Insulin Pen,4,2413.24,439.21
PE00632,2026-04-16,Guntur,Prescription Medicines,Atorvastatin 10mg,2,708.46,108.94
PE01759,2026-06-06,Bengaluru,Wellness & Nutrition,Whey Protein 1kg,4,3913.16,356.38
PE01884,2026-06-06,Hyderabad,Medical Devices,Glucometer Kit,1,2297.09,201.92
PE01990,2026-06-29,Guntur,OTC Medicines,Cough Syrup 100ml,4,208.92,35.58
PE00009,2026-04-17,Bengaluru,Wellness & Nutrition,Immunity Booster Syrup,5,5879.75,944.12
PE00212,2026-04-28,Visakhapatnam,Prescription Medicines,Atorvastatin 10mg,3,1436.01,241.7
PE00206,2026-04-29,Visakhapatnam,Prescription Medicines,Azithromycin 500mg,2,1092.28,194.61
PE01386,2026-05-04,Hyderabad,Lab Tests,HbA1c Test,4,2727.36,412.53
PE00238,2026-04-26,Bengaluru,Lab Tests,HbA1c Test,2,2247.38,233.26
PE01519,2026-06-19,Warangal,OTC Medicines,ORS Sachet,4,577.68,47.62
PE00824,2026-05-04,Nellore,Personal Care,Hand Sanitizer 500ml,4,1199.36,100.12
PE00217,2026-04-17,Warangal,Prescription Medicines,Azithromycin 500mg,1,519.4,50.92
PE01243,2026-05-21,Bengaluru,Personal Care,Baby Diaper Pack,5,1918.3,174.5
PE01437,2026-06-02,Hyderabad,OTC Medicines,Cough Syrup 100ml,5,357.35,32.33
PE01827,2026-06-19,Guntur,OTC Medicines,Cetirizine 10mg,1,134.43,16.45
PE01789,2026-06-22,Warangal,Prescription Medicines,Insulin Pen,3,1047.0,121.68
PE01162,2026-05-08,Bengaluru,Lab Tests,HbA1c Test,4,1869.88,221.09
PE01529,2026-06-27,Warangal,OTC Medicines,Cetirizine 10mg,3,615.42,111.47
PE00241,2026-04-23,Vijayawada,Wellness & Nutrition,Immunity Booster Syrup,1,1151.85,202.24
PE00316,2026-04-02,Karimnagar,Wellness & Nutrition,Fish Oil Capsules,4,3826.96,474.4
PE00104,2026-04-07,Warangal,Wellness & Nutrition,Immunity Booster Syrup,3,1296.87,283.83
PE01892,2026-06-19,Vijayawada,Wellness & Nutrition,Calcium + D3 Tablets,3,1451.37,119.95
PE01897,2026-06-15,Hyderabad,Prescription Medicines,Azithromycin 500mg,3,1505.16,190.6
PE00535,2026-04-26,Tirupati,Lab Tests,Vitamin D Test,3,2288.49,404.72
PE00937,2026-05-21,Vijayawada,Medical Devices,Thermometer,4,7795.92,1237.43
PE00538,2026-04-24,Bengaluru,Prescription Medicines,Amlodipine 5mg,3,784.29,98.3
PE00482,2026-04-30,Hyderabad,Prescription Medicines,Atorvastatin 10mg,2,273.02,37.56
PE00415,2026-04-02,Hyderabad,OTC Medicines,Cetirizine 10mg,4,429.8,50.49
PE01669,2026-06-10,Tirupati,Prescription Medicines,Metformin 500mg,5,1457.45,280.29
PE01564,2026-06-02,Vijayawada,Personal Care,Baby Diaper Pack,2,965.16,95.67
PE01699,2026-06-10,Hyderabad,Wellness & Nutrition,Multivitamin Tablets,2,1275.66,138.98
PE00598,2026-04-28,Bengaluru,Personal Care,Hand Sanitizer 500ml,2,685.0,96.33
PE01928,2026-06-07,Karimnagar,Wellness & Nutrition,Multivitamin Tablets,1,1347.98,171.95
PE01634,2026-06-13,Nellore,OTC Medicines,Paracetamol 500mg,2,354.5,60.77
PE01134,2026-05-05,Nellore,Personal Care,Baby Diaper Pack,2,400.02,70.38
PE00220,2026-04-01,Nellore,Wellness & Nutrition,Whey Protein 1kg,1,812.97,152.6
PE00848,2026-05-17,Visakhapatnam,Prescription Medicines,Atorvastatin 10mg,3,1592.28,201.07
PE01090,2026-05-12,Vijayawada,Personal Care,Hand Sanitizer 500ml,4,1773.92,203.34
PE01031,2026-05-24,Warangal,Prescription Medicines,Amlodipine 5mg,4,2356.16,310.49
PE01682,2026-06-20,Bengaluru,Medical Devices,Glucometer Kit,3,6533.37,977.46
PE01315,2026-05-14,Bengaluru,OTC Medicines,Cough Syrup 100ml,1,68.46,12.45
PE01905,2026-06-17,Vijayawada,Lab Tests,Thyroid Profile,4,5375.72,478.28
PE01888,2026-06-24,Vijayawada,Wellness & Nutrition,Immunity Booster Syrup,1,813.29,159.91
PE00782,2026-05-21,Hyderabad,OTC Medicines,Paracetamol 500mg,2,224.04,42.67
PE00850,2026-05-11,Hyderabad,,Paracetamol 500mg,1,146.92,19.15
PE00851,2026-05-01,Hyderabad,OTC Medicines,Cetirizine 10mg,3,546.24,71.15
PE00325,2026-04-16,Bengaluru,Wellness & Nutrition,Fish Oil Capsules,3,2169.09,177.01
PE01029,2026-05-09,Nellore,OTC Medicines,ORS Sachet,4,211.84,43.98
PE00623,2026-04-06,Hyderabad,OTC Medicines,ORS Sachet,3,312.84,54.04
PE00973,2026-05-12,Karimnagar,OTC Medicines,Cetirizine 10mg,3,591.81,65.64
PE01778,2026-06-08,Hyderabad,Prescription Medicines,Atorvastatin 10mg,2,410.28,43.6
PE01105,2026-05-25,Visakhapatnam,OTC Medicines,ORS Sachet,1,99.51,17.25
PE00775,2026-05-11,Bengaluru,Medical Devices,Pulse Oximeter,2,1420.1,266.3
PE01272,2026-05-26,Hyderabad,Personal Care,Hand Sanitizer 500ml,5,1569.55,236.73
PE00135,2026-04-27,Bengaluru,Medical Devices,Pulse Oximeter,4,11324.52,1142.17
PE02004,2026-06-09,Warangal,Prescription Medicines,Azithromycin 500mg,2,335.04,53.44
PE01544,2026-06-21,Hyderabad,OTC Medicines,Cough Syrup 100ml,5,235.8,48.5
PE00249,2026-04-13,Vijayawada,Personal Care,Baby Diaper Pack,5,2518.1,273.58
PE00788,2026-05-17,Vijayawada,OTC Medicines,ORS Sachet,1,212.5,41.93
PE02006,2026-06-30,Hyderabad,OTC Medicines,Cough Syrup 100ml,1,163.02,13.94
PE00002,2026-04-18,Guntur,Prescription Medicines,Insulin Pen,4,2042.28,331.08
PE00332,2026-04-15,Visakhapatnam,Prescription Medicines,Azithromycin 500mg,5,3184.75,610.87
PE00664,2026-04-21,Bengaluru,OTC Medicines,Antacid Tablets,3,236.43,35.24
PE00394,2026-04-10,Tirupati,Wellness & Nutrition,Immunity Booster Syrup,5,3408.0,349.35
PE00239,2026-04-26,Hyderabad,Wellness & Nutrition,Calcium + D3 Tablets,2,534.12,97.37
PE00510,2026-04-29,Vijayawada,Prescription Medicines,Insulin Pen,5,2710.6,567.85
PE01574,2026-06-11,Nellore,OTC Medicines,Cetirizine 10mg,1,206.46,30.77
PE00512,2026-04-15,Warangal,OTC Medicines,Cetirizine 10mg,5,1093.85,118.04
PE00694,2026-04-16,Warangal,Medical Devices,Pulse Oximeter,1,3082.18,669.99
PE01576,2026-06-28,Nellore,OTC Medicines,Antacid Tablets,2,318.5,41.27
PE01401,2026-06-15,Vijayawada,Wellness & Nutrition,Fish Oil Capsules,3,1115.82,177.03
PE00859,2026-05-13,Vijayawada,Wellness & Nutrition,Multivitamin Tablets,3,994.32,218.16
PE00729,2026-05-27,Nellore,Prescription Medicines,Atorvastatin 10mg,4,721.52,120.76
PE02096,2026-06-14,Hyderabad,Lab Tests,Full Body Checkup,3,1426.74,164.04
PE01099,2026-05-24,Nellore,Wellness & Nutrition,Fish Oil Capsules,4,1602.48,292.81
PE00026,2026-04-15,Visakhapatnam,Medical Devices,Nebulizer,5,10565.15,1097.75
PE01264,2026-05-04,Nellore,Prescription Medicines,Amlodipine 5mg,5,599.7,79.16
PE00459,2026-04-27,Bengaluru,Personal Care,Face Wash,4,928.6,121.79
PE01341,2026-05-30,Hyderabad,Medical Devices,Digital BP Monitor,3,3347.13,302.17
PE01880,2026-06-12,Nellore,OTC Medicines,ORS Sachet,5,493.9,84.65
PE00273,2026-04-19,Hyderabad,Prescription Medicines,Insulin Pen,4,1152.8,158.24
PE00493,2026-04-22,Vijayawada,Personal Care,Sunscreen SPF50,5,1694.45,155.35
PE01889,2026-06-02,Nellore,OTC Medicines,Cough Syrup 100ml,4,242.44,36.13
PE01462,2026-06-18,Vijayawada,Lab Tests,HbA1c Test,3,2556.63,528.18
PE00480,2026-04-05,Visakhapatnam,Wellness & Nutrition,Whey Protein 1kg,4,3867.4,425.61
PE00951,2026-05-14,Guntur,Personal Care,Baby Diaper Pack,5,586.2,49.91
PE01691,2026-06-22,Hyderabad,OTC Medicines,Cetirizine 10mg,3,612.81,95.29
PE01635,2026-06-07,Bengaluru,Medical Devices,Glucometer Kit,2,1977.84,226.94
PE00561,2026-04-07,Bengaluru,OTC Medicines,Paracetamol 500mg,5,870.75,82.8
PE00778,2026-05-31,Hyderabad,Prescription Medicines,Metformin 500mg,3,1366.44,253.74
PE01641,2026-06-08,Nellore,Wellness & Nutrition,Calcium + D3 Tablets,1,266.82,32.38
PE01124,2026-05-19,Guntur,OTC Medicines,Cough Syrup 100ml,4,227.04,34.31
PE01721,2026-06-22,Tirupati,,Cetirizine 10mg,5,230.65,
PE01316,2026-05-23,Karimnagar,Personal Care,Antiseptic Liquid,4,1357.96,113.14
PE00401,2026-04-27,Tirupati,Prescription Medicines,Azithromycin 500mg,1,495.81,73.04
PE00177,2026-04-26,Nellore,Wellness & Nutrition,Calcium + D3 Tablets,1,383.58,48.45
PE01268,2026-05-11,Vijayawada,Prescription Medicines,Metformin 500mg,2,935.04,85.39
PE01739,2026-06-25,Hyderabad,Personal Care,Baby Diaper Pack,1,210.5,25.48
PE01486,2026-06-21,Bengaluru,Personal Care,Sunscreen SPF50,1,374.0,48.92
PE01910,2026-06-06,Nellore,OTC Medicines,Antacid Tablets,1,82.37,6.92
PE01042,2026-05-13,Karimnagar,Medical Devices,Digital BP Monitor,3,7151.34,1428.44
PE01200,2026-05-25,Hyderabad,Prescription Medicines,Metformin 500mg,5,1488.4,281.01
PE00547,2026-04-07,Visakhapatnam,Prescription Medicines,Amlodipine 5mg,5,2200.8,361.28
PE00244,2026-04-08,Visakhapatnam,Wellness & Nutrition,Multivitamin Tablets,2,2224.32,222.54
PE01674,2026-06-07,Nellore,Prescription Medicines,Azithromycin 500mg,5,1309.2,223.04
PE00610,2026-04-10,Hyderabad,Medical Devices,Pulse Oximeter,5,13817.05,1543.68
PE01525,2026-06-23,Hyderabad,Medical Devices,Pulse Oximeter,3,2579.28,420.73
PE01291,2026-05-20,Vijayawada,Wellness & Nutrition,Fish Oil Capsules,4,1894.88,222.57
PE00354,2026-04-06,Karimnagar,Prescription Medicines,Insulin Pen,2,444.18,85.47
PE00507,2026-04-21,Bengaluru,,Paracetamol 500mg,4,795.44,170.42
PE01260,2026-05-17,Visakhapatnam,Medical Devices,Nebulizer,4,4841.68,498.75
PE01367,2026-05-28,Hyderabad,OTC Medicines,ORS Sachet,3,236.37,23.98
PE01322,2026-05-26,Tirupati,OTC Medicines,Paracetamol 500mg,3,283.05,42.19
PE00740,2026-05-14,Hyderabad,OTC Medicines,Paracetamol 500mg,3,426.45,66.84
PE00213,2026-04-11,Warangal,Medical Devices,Nebulizer,1,2518.34,514.82
PE00576,2026-04-13,Tirupati,Personal Care,Face Wash,1,430.69,81.77
PE01154,2026-05-20,Warangal,Personal Care,Baby Diaper Pack,1,149.52,24.79
PE01117,2026-05-25,Visakhapatnam,OTC Medicines,Cetirizine 10mg,3,325.26,31.21
PE01121,2026-05-28,Tirupati,Personal Care,Hand Sanitizer 500ml,4,1626.2,230.31
PE00306,2026-04-10,Bengaluru,OTC Medicines,Cough Syrup 100ml,3,606.48,91.68
PE01837,2026-06-06,Hyderabad,Wellness & Nutrition,Multivitamin Tablets,1,390.19,37.34
PE00608,2026-04-07,Warangal,Wellness & Nutrition,Fish Oil Capsules,5,1735.85,227.49
PE00074,2026-04-22,Vijayawada,OTC Medicines,Antacid Tablets,2,235.26,29.66
PE00887,2026-05-23,Hyderabad,Personal Care,Hand Sanitizer 500ml,5,944.45,189.59
PE02069,2026-06-19,Hyderabad,OTC Medicines,Cetirizine 10mg,2,174.38,24.2
PE01155,2026-05-24,Vijayawada,Prescription Medicines,Metformin 500mg,4,1592.76,135.61
PE00472,2026-04-07,Visakhapatnam,Prescription Medicines,Amlodipine 5mg,4,2482.36,379.24
PE02048,2026-06-10,Nellore,Prescription Medicines,Atorvastatin 10mg,4,1042.2,158.04
PE00593,2026-04-15,Bengaluru,Medical Devices,Pulse Oximeter,3,3786.18,627.3
PE01484,2026-06-01,Vijayawada,OTC Medicines,ORS Sachet,2,169.78,27.48
PE01896,2026-06-28,Bengaluru,Prescription Medicines,Metformin 500mg,3,585.87,88.01
PE02036,2026-06-04,Nellore,,ORS Sachet,2,263.0,37.43
PE00178,2026-04-01,Warangal,Prescription Medicines,Atorvastatin 10mg,2,424.48,38.59
PE00902,2026-05-07,Tirupati,Medical Devices,Glucometer Kit,2,3113.92,410.98
PE01280,2026-05-10,Hyderabad,Wellness & Nutrition,Calcium + D3 Tablets,4,1479.36,215.17
PE01448,2026-06-20,Vijayawada,Personal Care,Hand Sanitizer 500ml,2,245.2,36.19
PE00650,2026-04-17,Hyderabad,Personal Care,Sunscreen SPF50,4,1852.8,152.28
PE01565,2026-06-23,Bengaluru,,ORS Sachet,2,133.4,
PE01043,2026-05-03,Hyderabad,OTC Medicines,Antacid Tablets,1,108.62,18.27
PE00190,2026-04-15,Karimnagar,OTC Medicines,Cetirizine 10mg,5,512.95,97.34
PE00364,2026-04-16,Bengaluru,OTC Medicines,ORS Sachet,3,493.2,70.81
PE01310,2026-05-13,Tirupati,Personal Care,Baby Diaper Pack,5,1436.85,156.94
PE00339,2026-04-16,Bengaluru,Medical Devices,Nebulizer,1,995.15,152.32
PE00554,2026-04-19,Tirupati,Personal Care,Face Wash,1,136.53,25.37
PE00903,2026-05-17,Guntur,Prescription Medicines,Insulin Pen,3,856.68,104.67
PE01855,2026-06-04,Tirupati,Medical Devices,Nebulizer,2,2579.88,282.54
PE00012,2026-04-18,Bengaluru,Lab Tests,Vitamin D Test,4,5350.64,658.49
PE01720,2026-06-15,Hyderabad,Lab Tests,Lipid Profile,4,6254.72,899.93
PE01754,2026-06-17,Hyderabad,Medical Devices,Glucometer Kit,1,1488.19,205.81
PE01041,2026-05-28,Hyderabad,Prescription Medicines,Atorvastatin 10mg,4,2101.44,215.59
PE01746,2026-06-14,Vijayawada,OTC Medicines,Paracetamol 500mg,1,174.64,30.09
PE01192,2026-05-21,Guntur,OTC Medicines,ORS Sachet,5,613.8,93.61
PE01343,2026-05-05,Vijayawada,Wellness & Nutrition,Multivitamin Tablets,1,521.65,74.07
PE00490,2026-04-13,Bengaluru,Wellness & Nutrition,Whey Protein 1kg,5,3576.95,486.82
PE01769,2026-06-09,Hyderabad,Personal Care,Antiseptic Liquid,2,173.1,16.4
PE00843,2026-05-08,Bengaluru,Personal Care,Baby Diaper Pack,3,273.27,26.29
PE01128,2026-05-12,Tirupati,Prescription Medicines,Azithromycin 500mg,5,1770.85,331.29
PE01202,2026-05-18,Guntur,Lab Tests,Thyroid Profile,2,2034.46,333.23
PE01035,2026-05-06,Bengaluru,Prescription Medicines,Azithromycin 500mg,2,201.96,42.36
PE00287,2026-04-06,Vijayawada,Prescription Medicines,Insulin Pen,2,701.36,64.91
PE00774,2026-05-04,Vijayawada,OTC Medicines,Antacid Tablets,3,443.7,73.14
PE01776,2026-06-30,Hyderabad,Prescription Medicines,Atorvastatin 10mg,4,432.24,38.66
PE01461,2026-06-05,Vijayawada,Medical Devices,Pulse Oximeter,2,4899.4,749.9
PE00957,2026-05-09,Karimnagar,Lab Tests,HbA1c Test,2,1059.58,164.12
